,movie_id,movie,genre,date,1800's,1900's,2000's,History,News,Horror,Musical,Film-Noir,Mystery,Adventure,Sport,War,Music,Reality-TV,Adult,Crime,Family,Drama,Talk-Show,Biography,Sci-Fi,Fantasy,Romance,Game-Show,Action,Documentary,Animation,Comedy,Short,Western,Thriller
18063,1521090,Una vita tranquilla (2010),Crime|Drama,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18064,1521197,Anonymous (2011),Drama|History|Thriller,2011,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18065,1521223,Iti Mrinalini: An Unfinished Letter... (2010),Drama,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18066,1521237,Shikeidai no erebêtâ (2010),Crime|Drama|Thriller,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18067,1521846,Ha phraeng (2009),Horror,2009,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18068,1521848,Potiche (2010),Comedy,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18069,1521877,Vanishing of the Bees (2009),Documentary|History,2009,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18070,1522232,Os Inquilinos (2009),Drama,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18071,1522250,Prometeo Deportado (2009),Comedy|Drama,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18072,1522329,Tum Mile (2009),Drama|Romance,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18073,1522334,Win/Win (2010),Drama,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18074,1522846,The Bunny Game (2010),Horror,2010,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18075,1523267,Arctic Blast (2010),Sci-Fi|Thriller,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18076,1523415,Bes sehir (2010),Drama,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18077,1523479,Io & Marilyn (2009),Comedy|Fantasy,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18078,1523483,Kaboom (2010),Comedy|Mystery|Sci-Fi,2010,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18079,1523487,Konak (2009),Thriller,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18080,1523980,Pecados de mi padre (2009),Documentary,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18081,1524114,Collapse (2011),Horror|Thriller,2011,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18082,1524134,Orcs! (2011),Action|Comedy|Fantasy,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
18083,1524137,Contraband (2012),Action|Crime|Drama,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18084,1524539,Harishchandrachi Factory (2009),Biography|Comedy|Drama,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
18085,1524553,Kóngavegur (2010),Comedy|Drama,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18086,1524575,The Vatican Tapes (2015),Horror|Thriller,2015,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18087,1524930,Vacation (2015),Adventure|Comedy,2015,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18088,1525346,El premio (2011),Drama,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18089,1525366,Grabbers (2012),Comedy|Horror|Sci-Fi,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18090,1525580,Magic Camp (2012),Documentary|Family,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18091,1525830,Eksperimentet (2010),Drama,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18092,1525835,Gantz (2010),Action|Horror|Sci-Fi,2010,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18093,1525836,Gantz: Perfect Answer (2011),Action|Horror|Mystery,2011,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18094,1525838,Gun Hill Road (2011),Drama,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18095,1525890,The Caller (2011),Thriller,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18096,1525898,The Space Between (2010),Drama,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18097,1525915,El Gran Vázquez (2010),Biography|Comedy,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18098,1526578,"Ao, le dernier Néandertal (2010)",Adventure|History,2010,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18099,1526741,Cado dalle nubi (2009),Comedy,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18100,1527057,Allaeb ma'a alkebar (1991),Comedy|Drama,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18101,1527178,Nómadas (2010),Drama,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18102,1527186,Melancholia (2011),Drama|Sci-Fi,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18103,1527211,Toyour elzalam (1995),Drama|Thriller,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18104,1527765,The Candidate (2010),Short|Mystery|Thriller,2010,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18105,1527788,Ajeossi (2010),Action|Crime|Thriller,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18106,1527835,Archipelago (2010),Drama,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18107,1528071,Horns (2013),Drama|Fantasy|Thriller,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
18108,1528100,Exodus: Gods and Kings (2014),Action|Adventure|Drama,2014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18109,1528224,Deux de la Vague (2010),Documentary,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18110,1528225,Disrupt/Dismantle (2010),Action|Crime|Drama,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18111,1528312,Route Irish (2010),Action|Drama|Thriller,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
18112,1528313,Rien à déclarer (2010),Comedy,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18113,1528718,Born to Raise Hell (2010),Action|Thriller,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18114,1528734,Food Matters (2008),Documentary,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18115,1528769,Kommandør Treholt & ninjatroppen (2010),Action|Comedy,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18116,1528813,The Penitent Man (2010),Drama|Sci-Fi,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18117,1528854,Daddy's Home (2015),Comedy,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18118,1529231,Al-ins wal jinn (1985),Drama|Fantasy|Horror,1985,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18119,1529233,Basilicata Coast to Coast (2010),Comedy|Musical,2010,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18120,1529235,Benvenuti al sud (2010),Comedy,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18121,1529240,Brownian Movement (2010),Drama|Romance,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18122,1529252,El hombre de al lado (2009),Comedy|Drama|Thriller,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
18123,1529292,Das Ende ist mein Anfang (2010),Biography|Drama,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18124,1529331,Something's Gonna Live (2010),Documentary,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18125,1529558,Hell Fire (2012),Horror,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18126,1529559,Hotel Lux (2011),Comedy,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18127,1529564,Playing House (2010),Thriller,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18128,1529569,De vrais mensonges (2010),Comedy|Romance,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
18129,1529572,Trust (2010),Crime|Drama|Thriller,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18130,1529666,Trek Nation (2010),Documentary,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18131,1530983,Red Hill (2010),Thriller|Western,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18132,1530991,Ride the Divide (2010),Documentary|Adventure|Sport,2010,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18133,1531043,Swerve (2010),Short|Drama|Thriller,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
18134,1531663,Everything Must Go (2010),Comedy|Drama,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18135,1531901,Byzantium (2012),Drama|Fantasy|Horror,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18136,1531924,The Disappearance of Eleanor Rigby: Him (2013),Drama|Romance,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18137,1532382,Na igre (2009),Action|Drama|Sci-Fi,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
18138,1532503,Beginners (2010),Comedy|Drama|Romance,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
18139,1532529,La cuerda floja (2009),Documentary,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18140,1532530,La folie Almayer (2011),Drama,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18141,1532538,Line of Duty (2013),Action|Crime|Thriller,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18142,1532945,Dzi Croquettes (2009),Documentary|Biography|Drama,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
18143,1532957,Paa (2009),Comedy|Drama,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18144,1532958,Battle of the Year: The Dream Team (2013),Music,2013,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18145,1533013,Beautiful Boy (2010),Drama,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18146,1533053,Is It Just Me? (2010),Comedy|Romance,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
18147,1533058,Julia X (2011),Horror|Thriller,2011,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18148,1533084,The Traveler (2010),Horror|Thriller,2010,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18149,1533086,Sikeurit (2009),Thriller,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18150,1533087,Soda Springs (2012),Drama,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18151,1533089,Tab Hunter Confidential (2015),Documentary|Biography,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18152,1533114,Baekyahaeng: Hayan eodoom sokeul geolda (2009),Mystery|Romance|Thriller,2009,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18153,1533117,Rang zidan fei (2010),Action|Comedy|Western,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
18154,1533737,In the Dark Room (2013),Documentary,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18155,1533749,Xin shao lin si (2011),Action|Drama,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18156,1533813,Un balcon sur la mer (2010),Drama|Mystery|Romance,2010,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18157,1533817,Stomp the Yard 2: Homecoming (2010),Drama|Music,2010,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18158,1533818,L'homme qui voulait vivre sa vie (2010),Drama|Thriller,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18159,1534085,Beyond the Black Rainbow (2010),Sci-Fi|Thriller,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18160,1534470,My Dog: An Unconditional Love Story (2009),Documentary,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18161,1534564,Verbo (2011),Adventure|Fantasy,2011,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18162,1534786,B+ jing taam (2011),Crime|Drama|Thriller,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18163,1535020,Peraanmai (2009),Action|Adventure|Drama,2009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18164,1535101,Killing Bono (2011),Comedy|Music,2011,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18165,1535103,Loup (2009),Drama,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18166,1535105,Selling God (2009),Documentary,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18167,1535108,Elysium (2013),Action|Drama|Sci-Fi,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
18168,1535109,Captain Phillips (2013),Biography|Drama|Thriller,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
18169,1535110,When Harry Tries to Marry (2011),Comedy|Romance,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
18170,1535432,Crave (2012),Drama|Thriller,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18171,1535438,Hope Springs (2012),Comedy|Drama|Romance,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
18172,1535465,Oishii Man (2008),Drama,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18173,1535472,Bulshinjiok (2009),Horror|Mystery|Thriller,2009,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18174,1535490,Jak-jeon (2009),Action|Crime|Drama,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18175,1535492,Sin yan (2010),Action|Drama|Thriller,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
18176,1535566,The Bleeding (2011),Drama|Horror|Mystery,2011,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18177,1535612,The Son of No One (2011),Crime|Drama|Thriller,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18178,1535616,The Divide (2011),Drama|Sci-Fi|Thriller,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
18179,1535617,The Possession of David O'Reilly (2010),Horror,2010,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18180,1535970,The Ledge (2011),Drama|Thriller,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18181,1536044,Paranormal Activity 2 (2010),Horror,2010,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18182,1536048,W.E. (2011),Drama|History|Romance,2011,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18183,1536051,Five Thirteen (2013),Drama,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18184,1536053,First Night (2010),Comedy|Musical|Romance,2010,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
18185,1536374,A Year in Mooring (2011),Drama,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18186,1536410,Faces in the Crowd (2011),Crime|Drama|Mystery,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18187,1536437,Rushlights (2013),Crime|Drama|Romance,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18188,1536440,Stuck Between Stations (2011),Comedy|Drama|Romance,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
18189,1536537,What Happened to Monday (2017),Action|Adventure|Crime,2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18190,1537401,Año bisiesto (2010),Drama,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18191,1537874,Paranormal (2009),Thriller,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18192,1537891,Rina (2010),Comedy|Drama|Romance,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
18193,1538401,Tenshi no koi (2009),Drama|Romance,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18194,1538403,The Mortal Instruments: City of Bones (2013),Fantasy|Horror|Mystery,2013,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18195,1538819,Ejder kapani (2010),Action|Crime|Thriller,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18196,1539288,For Once in My Life (2010),Documentary|Drama|Music,2010,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18197,1540005,CLONED: The Recreator Chronicles (2012),Drama|Sci-Fi|Thriller,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
18198,1540011,Blair Witch (2016),Horror|Thriller,2016,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18199,1540074,There Once was an Island: Te Henua e Nnoho (2010),Documentary,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18200,1540128,Playing for Keeps (2012),Comedy|Romance|Sport,2012,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
18201,1540133,The Guard (2011),Comedy|Crime|Thriller,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18202,1540400,Bonded by Blood (2010),Crime|Drama|Thriller,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18203,1540733,A Good Day to Die (2010),Documentary|Biography|History,2010,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18204,1540741,A Single Shot (2013),Crime|Drama|Thriller,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18205,1540745,A Turkish Heart with a German Mind (2009),Documentary,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18206,1540761,Amphibious 3D (2010),Action|Horror|Thriller,2010,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18207,1540767,Apartment 1303 3D (2012),Horror,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18208,1540933,How to Grow a Band (2011),Documentary|Music,2011,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18209,1541149,Albatross (2011),Drama,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18210,1541160,Flypaper (2011),Comedy|Crime|Mystery,2011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18211,1541613,Anadolu'nun kayip sarkilari (2010),Documentary|Musical,2010,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
